disease,symptom,url_x,disease_cleaned,letter,name
Constipation,soiling their clothes,https://www.nhsinform.scot/illnesses-and-conditions/stomach-liver-and-gastrointestinal-tract/constipation/,constipation,C,Constipation
Constipation,"If you’re experiencing severe symptoms, your doctor may request further tests, such as blood tests or thyroid tests, to diagnose or rule out other conditions.",https://www.nhsinform.scot/illnesses-and-conditions/stomach-liver-and-gastrointestinal-tract/constipation/,constipation,C,Constipation
Constipation,"As well as infrequent or irregular bowel movements, a child with constipation may also have any of the following symptoms:",https://www.nhsinform.scot/illnesses-and-conditions/stomach-liver-and-gastrointestinal-tract/constipation/,constipation,C,Constipation
Constipation,an abdominal X-ray – where X-ray radiation is used to produce images of the inside of your abdomen,https://www.nhsinform.scot/illnesses-and-conditions/stomach-liver-and-gastrointestinal-tract/constipation/,constipation,C,Constipation
Coronary heart disease,shortness of breath,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,being post-menopausal,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,You or someone else has symptoms like:,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,"central chest pain or discomfort in the chest that doesn’t go away – it may feel like pressure, tightness or squeezing",https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,low or undetectable heart beat,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,Lifestyle changes can often improve symptoms.,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,difficulty breathing (snoring or rasping),https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,"inflammatory diseases, including rheumatoid arthritis",https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,The main symptoms of coronary heart disease are:,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,seizures or fitting,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,feeling sick (nausea),https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,ethnicity,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,family history of heart disease or stroke,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,feeling faint,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,"chest pain and breathlessness, nausea, sweating or coughing up blood",https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,chest pain (angina),https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,high cholesterol,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,hypertension (high blood pressure),https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,rapid heart beat,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,polycystic ovary syndrome (PCOS),https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,pain throughout the body,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,"pain that radiates down the left arm, or both arms, or to the neck, jaw, back or stomach",https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,unconsciousness,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronary heart disease,type 2 diabetes,https://www.nhsinform.scot/illnesses-and-conditions/cardiovascular-disease/heart-disease/coronary-heart-disease/,coronary heart disease,C,Coronary heart disease
Coronavirus (COVID-19),headache that’s unusual or longer lasting than usual,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),shortness of breath,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),"unexplained tiredness, lack of energy",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),"If a child or young person aged 18 or under tests positive or has respiratory symptoms, they should stay at home. When they no longer have a fever (if they had one), and don’t need medicine to control the fever, they can return to normal activities. There’s no specific time limit they need to avoid contact with others. You can use 48 hours as a rough guide.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),"sore throat, stuffy or runny nose",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),Antibiotics will not relieve your symptoms or speed up your recovery.,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),Complete our self-help guide to check your symptoms and find out what to do next.,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),"Children and young people with mild symptoms who are otherwise well can continue to attend their education setting. Mild symptoms include a runny nose, sore throat, or slight cough.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),"loss of, or change in, your normal sense of taste or smell",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),Symptoms of coronavirus include:,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),muscle aches or pains that are not due to exercise,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),"The coronavirus (COVID-19) vaccines help to build up your immunity to the virus, so your body will fight it off more easily if it affects you. Like all medicines, no vaccine is completely effective. Some people may still get coronavirus despite having a vaccine, but any illness should be less severe. There’s still a chance you might catch coronavirus, or another respiratory infection, if you’re vaccinated, and pass it on to other people.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),do not visit hospitals or care homes,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),diarrhoea,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
Coronavirus (COVID-19),You might continue to have a cough or feel tired after your other symptoms have improved. This does not mean that you’re still infectious.,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19/,coronavirus covid19,C,Coronavirus (COVID-19)
